candidateId,query,expectedAction,relevantChunkIds,evidenceHeading,evidenceExcerpt,principalRoles,requesterAudiences,asOf,tags,sourceKind,reviewDecision,reviewComment
IRC-011,고객에게 안내하려고 합니다. 2019년 금융위원회 안내에 따른 지정인 알림서비스 제공 절차는 무엇이었나요?,ANSWER,chk_0cc863a2feaac8f38c47a16ef4284eadcbdd3715249d0b3cc9c55abcd73fc882,고령층이 희망하는 경우 가입한 금융상품 정보를가족 등에게 안내하는 서비스를 제공합니다.,"□ ① 고객이 서비스 제공대상 인지 확인 → ② 본인 (고령층) 에게 서비스 이용의사 를 확인 → ③ 지인 중 지정인 지명 → ④ 지정인 의 동의 → ⑤ 지정인 정보 를 취득 → ⑥ 지정인 에게 안내 메시지 전송

※ 금융회사가 지정인에 대한 개인정보를 수집 · 이용하기 위해서는 개인정보 보호법 (제15조) 에 따라 개인정보 수집 · 이용에 대한 지정인의 동의가 필요하고,

- 수집 · 이용되는 개인정보는 금융회사가 서비스 제공에 필요한 최소한의 범위(지정인의 성명, 계약자와의 관계, 휴대폰 번호)로 한정

□ 안내 메시지 를 통해 해당 고령층이 가입한 상품명, 금융회사, 가입시점 등의 내용이 제공 됨 ( ☞ 참고 참조)

4

기대효과

□ 지정인에게 가입한 금융상품 정보가 안내 되면, 지정인 과 함께 본인 에게 적합한 상품 인지 여부를 다시 한번 판단 할 수 있는 계기 로 활용할 수 있으며,

ㅇ 본인에게 부적합한 상품 이라고 판단 될 때 청약 철회권 행사 등 적절한 조치 를 취할 수 있음 ( ☞ 참고 참조)

5

향후 추진계획

□ 서비스 제공을 위한 개별금융회사의 전산시스템 개발 · 구축 등 준비 절차 를 거친 후 ’19.10월 부터 지정인에 대한 알림 서비스 제공 예정

참 고

안내 메시지(예시) 및 서비스 적용사례

1. 지정인에게 제공되는 안내 메시지(예시)

< 안내 메시지(예시) >

안녕하십니까? ○○금융회사입니다.",PROTECTION_STAFF,STAFF,2026-08-27,지정인알림|절차|동의|표현변형|고객안내|seed:ORC-003,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-003 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-012,행원 검토용으로 공식 근거와 함께 답변해 주세요. 2019년 금융위원회 안내에 따른 지정인 알림서비스 제공 절차는 무엇이었나요?,ANSWER,chk_0cc863a2feaac8f38c47a16ef4284eadcbdd3715249d0b3cc9c55abcd73fc882,고령층이 희망하는 경우 가입한 금융상품 정보를가족 등에게 안내하는 서비스를 제공합니다.,"□ 서비스 제공을 위한 개별금융회사의 전산시스템 개발 · 구축 등 준비 절차 를 거친 후 ’19.10월 부터 지정인에 대한 알림 서비스 제공 예정

참 고

안내 메시지(예시) 및 서비스 적용사례

1. 지정인에게 제공되는 안내 메시지(예시)

< 안내 메시지(예시) >

안녕하십니까? ○○금융회사입니다.

◇◇◇님의 가족이신 △△△님께서 0000년 00월 00일

본사에 제××××회 파생결합증권 10,000,000원을 청약

하셨음을 알려드립니다.

청약 관련 문의사항은 ○○금융회사 □□지점 ◎◎◎에게 000-0000-0000번으로 연락주시기 바랍니다.

2. 계약사실 알림 서비스 적용사례

< 고령층 금융상품 ‘계약사실 알림’ 서비스 적용사례 >

[사례1 : 보험]",PROTECTION_STAFF,STAFF,2026-08-27,지정인알림|절차|동의|표현변형|행원검토|seed:ORC-003,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-003 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-013,현재 승인된 규정 기준으로 확인해 주세요. 2019년 금융위원회 안내에 따른 지정인 알림서비스 제공 절차는 무엇이었나요?,ANSWER,chk_0cc863a2feaac8f38c47a16ef4284eadcbdd3715249d0b3cc9c55abcd73fc882,고령층이 희망하는 경우 가입한 금융상품 정보를가족 등에게 안내하는 서비스를 제공합니다.,"□ 서비스 제공을 위한 개별금융회사의 전산시스템 개발 · 구축 등 준비 절차 를 거친 후 ’19.10월 부터 지정인에 대한 알림 서비스 제공 예정

참 고

안내 메시지(예시) 및 서비스 적용사례

1. 지정인에게 제공되는 안내 메시지(예시)

< 안내 메시지(예시) >

안녕하십니까? ○○금융회사입니다.

◇◇◇님의 가족이신 △△△님께서 0000년 00월 00일

본사에 제××××회 파생결합증권 10,000,000원을 청약

하셨음을 알려드립니다.

청약 관련 문의사항은 ○○금융회사 □□지점 ◎◎◎에게 000-0000-0000번으로 연락주시기 바랍니다.

2. 계약사실 알림 서비스 적용사례

< 고령층 금융상품 ‘계약사실 알림’ 서비스 적용사례 >

[사례1 : 보험]",PROTECTION_STAFF,STAFF,2026-08-27,지정인알림|절차|동의|표현변형|규정확인|seed:ORC-003,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-003 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-014,어려운 표현 없이 쉽게 설명해 주세요. 2019년 금융위원회 안내에 따른 지정인 알림서비스 제공 절차는 무엇이었나요?,ANSWER,chk_0cc863a2feaac8f38c47a16ef4284eadcbdd3715249d0b3cc9c55abcd73fc882,고령층이 희망하는 경우 가입한 금융상품 정보를가족 등에게 안내하는 서비스를 제공합니다.,"□ 서비스 제공을 위한 개별금융회사의 전산시스템 개발 · 구축 등 준비 절차 를 거친 후 ’19.10월 부터 지정인에 대한 알림 서비스 제공 예정

참 고

안내 메시지(예시) 및 서비스 적용사례

1. 지정인에게 제공되는 안내 메시지(예시)

< 안내 메시지(예시) >

안녕하십니까? ○○금융회사입니다.

◇◇◇님의 가족이신 △△△님께서 0000년 00월 00일

본사에 제××××회 파생결합증권 10,000,000원을 청약

하셨음을 알려드립니다.

청약 관련 문의사항은 ○○금융회사 □□지점 ◎◎◎에게 000-0000-0000번으로 연락주시기 바랍니다.

2. 계약사실 알림 서비스 적용사례

< 고령층 금융상품 ‘계약사실 알림’ 서비스 적용사례 >

[사례1 : 보험]",PROTECTION_STAFF,STAFF,2026-08-27,지정인알림|절차|동의|표현변형|쉬운말|seed:ORC-003,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-003 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-015,핵심 조건만 정확히 확인하려고 합니다. 2019년 금융위원회 안내에 따른 지정인 알림서비스 제공 절차는 무엇이었나요?,ANSWER,chk_0cc863a2feaac8f38c47a16ef4284eadcbdd3715249d0b3cc9c55abcd73fc882,고령층이 희망하는 경우 가입한 금융상품 정보를가족 등에게 안내하는 서비스를 제공합니다.,"□ 서비스 제공을 위한 개별금융회사의 전산시스템 개발 · 구축 등 준비 절차 를 거친 후 ’19.10월 부터 지정인에 대한 알림 서비스 제공 예정

참 고

안내 메시지(예시) 및 서비스 적용사례

1. 지정인에게 제공되는 안내 메시지(예시)

< 안내 메시지(예시) >

안녕하십니까? ○○금융회사입니다.

◇◇◇님의 가족이신 △△△님께서 0000년 00월 00일

본사에 제××××회 파생결합증권 10,000,000원을 청약

하셨음을 알려드립니다.

청약 관련 문의사항은 ○○금융회사 □□지점 ◎◎◎에게 000-0000-0000번으로 연락주시기 바랍니다.

2. 계약사실 알림 서비스 적용사례

< 고령층 금융상품 ‘계약사실 알림’ 서비스 적용사례 >

[사례1 : 보험]",PROTECTION_STAFF,STAFF,2026-08-27,지정인알림|절차|동의|표현변형|핵심조건|seed:ORC-003,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-003 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-016,고객에게 안내하려고 합니다. 비대면 계좌개설 안심차단은 어디에서 신청하고 어디에서 해제하나요?,ANSWER,chk_3980e37444f0402405ca47dbb3434ae754919f186b468681ce07214f04d721e9,◈ 비대면 계좌개설 안심차단서비스는 어디에서 신청하고 해제할 수 있나요?,"비대면 계좌개설 안심차단서비스 신청은 거래 중인 은행, 저축은행, 농·수·신협, 산림조합, 우체국의 영업점을 직접 방문하여 대면 신청하거나, 금융결제원의 어카운트인포(앱, 홈페이지) 및 은행의 모바일 또는 인터넷뱅킹을 통해 신청할 수 있습니다. 안심차단 해제는 보이스피싱, 명의도용 사기범의 무단 해제를 방지하기 위하여 영업점을 방문하여 대면 신청만 가능합니다.",PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|신청|해제|표현변형|고객안내|seed:ORC-006,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-006 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-017,행원 검토용으로 공식 근거와 함께 답변해 주세요. 비대면 계좌개설 안심차단은 어디에서 신청하고 어디에서 해제하나요?,ANSWER,chk_3980e37444f0402405ca47dbb3434ae754919f186b468681ce07214f04d721e9,◈ 비대면 계좌개설 안심차단서비스는 어디에서 신청하고 해제할 수 있나요?,"비대면 계좌개설 안심차단서비스 신청은 거래 중인 은행, 저축은행, 농·수·신협, 산림조합, 우체국의 영업점을 직접 방문하여 대면 신청하거나, 금융결제원의 어카운트인포(앱, 홈페이지) 및 은행의 모바일 또는 인터넷뱅킹을 통해 신청할 수 있습니다. 안심차단 해제는 보이스피싱, 명의도용 사기범의 무단 해제를 방지하기 위하여 영업점을 방문하여 대면 신청만 가능합니다.",PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|신청|해제|표현변형|행원검토|seed:ORC-006,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-006 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-018,현재 승인된 규정 기준으로 확인해 주세요. 비대면 계좌개설 안심차단은 어디에서 신청하고 어디에서 해제하나요?,ANSWER,chk_3980e37444f0402405ca47dbb3434ae754919f186b468681ce07214f04d721e9,◈ 비대면 계좌개설 안심차단서비스는 어디에서 신청하고 해제할 수 있나요?,"비대면 계좌개설 안심차단서비스 신청은 거래 중인 은행, 저축은행, 농·수·신협, 산림조합, 우체국의 영업점을 직접 방문하여 대면 신청하거나, 금융결제원의 어카운트인포(앱, 홈페이지) 및 은행의 모바일 또는 인터넷뱅킹을 통해 신청할 수 있습니다. 안심차단 해제는 보이스피싱, 명의도용 사기범의 무단 해제를 방지하기 위하여 영업점을 방문하여 대면 신청만 가능합니다.",PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|신청|해제|표현변형|규정확인|seed:ORC-006,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-006 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-019,어려운 표현 없이 쉽게 설명해 주세요. 비대면 계좌개설 안심차단은 어디에서 신청하고 어디에서 해제하나요?,ANSWER,chk_3980e37444f0402405ca47dbb3434ae754919f186b468681ce07214f04d721e9,◈ 비대면 계좌개설 안심차단서비스는 어디에서 신청하고 해제할 수 있나요?,"비대면 계좌개설 안심차단서비스 신청은 거래 중인 은행, 저축은행, 농·수·신협, 산림조합, 우체국의 영업점을 직접 방문하여 대면 신청하거나, 금융결제원의 어카운트인포(앱, 홈페이지) 및 은행의 모바일 또는 인터넷뱅킹을 통해 신청할 수 있습니다. 안심차단 해제는 보이스피싱, 명의도용 사기범의 무단 해제를 방지하기 위하여 영업점을 방문하여 대면 신청만 가능합니다.",PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|신청|해제|표현변형|쉬운말|seed:ORC-006,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-006 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-020,핵심 조건만 정확히 확인하려고 합니다. 비대면 계좌개설 안심차단은 어디에서 신청하고 어디에서 해제하나요?,ANSWER,chk_3980e37444f0402405ca47dbb3434ae754919f186b468681ce07214f04d721e9,◈ 비대면 계좌개설 안심차단서비스는 어디에서 신청하고 해제할 수 있나요?,"비대면 계좌개설 안심차단서비스 신청은 거래 중인 은행, 저축은행, 농·수·신협, 산림조합, 우체국의 영업점을 직접 방문하여 대면 신청하거나, 금융결제원의 어카운트인포(앱, 홈페이지) 및 은행의 모바일 또는 인터넷뱅킹을 통해 신청할 수 있습니다. 안심차단 해제는 보이스피싱, 명의도용 사기범의 무단 해제를 방지하기 위하여 영업점을 방문하여 대면 신청만 가능합니다.",PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|신청|해제|표현변형|핵심조건|seed:ORC-006,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-006 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-021,고객에게 안내하려고 합니다. 비대면 계좌개설 안심차단이 적용되는 계좌 종류는 무엇인가요?,ANSWER,chk_673405657d31a41df1e6448e10be8526d6f718feb8980848388a2cf35e8a43f4,◈ 비대면 계좌개설 안심차단 서비스 적용대상은 무엇인가요?,비대면으로 신규 개설되는 원화 및 외화 수시입출식 계좌에 대해 안심차단 서비스가 적용됩니다.,PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|적용대상|표현변형|고객안내|seed:ORC-007,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-007 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-022,행원 검토용으로 공식 근거와 함께 답변해 주세요. 비대면 계좌개설 안심차단이 적용되는 계좌 종류는 무엇인가요?,ANSWER,chk_673405657d31a41df1e6448e10be8526d6f718feb8980848388a2cf35e8a43f4,◈ 비대면 계좌개설 안심차단 서비스 적용대상은 무엇인가요?,비대면으로 신규 개설되는 원화 및 외화 수시입출식 계좌에 대해 안심차단 서비스가 적용됩니다.,PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|적용대상|표현변형|행원검토|seed:ORC-007,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-007 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-023,현재 승인된 규정 기준으로 확인해 주세요. 비대면 계좌개설 안심차단이 적용되는 계좌 종류는 무엇인가요?,ANSWER,chk_673405657d31a41df1e6448e10be8526d6f718feb8980848388a2cf35e8a43f4,◈ 비대면 계좌개설 안심차단 서비스 적용대상은 무엇인가요?,비대면으로 신규 개설되는 원화 및 외화 수시입출식 계좌에 대해 안심차단 서비스가 적용됩니다.,PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|적용대상|표현변형|규정확인|seed:ORC-007,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-007 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-024,어려운 표현 없이 쉽게 설명해 주세요. 비대면 계좌개설 안심차단이 적용되는 계좌 종류는 무엇인가요?,ANSWER,chk_673405657d31a41df1e6448e10be8526d6f718feb8980848388a2cf35e8a43f4,◈ 비대면 계좌개설 안심차단 서비스 적용대상은 무엇인가요?,비대면으로 신규 개설되는 원화 및 외화 수시입출식 계좌에 대해 안심차단 서비스가 적용됩니다.,PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|적용대상|표현변형|쉬운말|seed:ORC-007,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-007 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-025,핵심 조건만 정확히 확인하려고 합니다. 비대면 계좌개설 안심차단이 적용되는 계좌 종류는 무엇인가요?,ANSWER,chk_673405657d31a41df1e6448e10be8526d6f718feb8980848388a2cf35e8a43f4,◈ 비대면 계좌개설 안심차단 서비스 적용대상은 무엇인가요?,비대면으로 신규 개설되는 원화 및 외화 수시입출식 계좌에 대해 안심차단 서비스가 적용됩니다.,PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|적용대상|표현변형|핵심조건|seed:ORC-007,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-007 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-026,고객에게 안내하려고 합니다. 안심차단으로 비대면 계좌개설이 막히는 금융회사는 어디까지인가요?,ANSWER,chk_48b821508f6dd1e159c9023e02247e5b8e8f6ae8c57cf8edef08fcf467c5f914,◈ 비대면 계좌개설이 차단되는 금융회사의 범위는 어디까지 인가요?,"은행, 저축은행, 증권사, 농·수·신협, 산림조합, 우체국의 비대면 수시입출식 계좌 개설이 차단됩니다.",PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|금융회사|표현변형|고객안내|seed:ORC-008,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-008 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-027,행원 검토용으로 공식 근거와 함께 답변해 주세요. 안심차단으로 비대면 계좌개설이 막히는 금융회사는 어디까지인가요?,ANSWER,chk_48b821508f6dd1e159c9023e02247e5b8e8f6ae8c57cf8edef08fcf467c5f914,◈ 비대면 계좌개설이 차단되는 금융회사의 범위는 어디까지 인가요?,"은행, 저축은행, 증권사, 농·수·신협, 산림조합, 우체국의 비대면 수시입출식 계좌 개설이 차단됩니다.",PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|금융회사|표현변형|행원검토|seed:ORC-008,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-008 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-028,현재 승인된 규정 기준으로 확인해 주세요. 안심차단으로 비대면 계좌개설이 막히는 금융회사는 어디까지인가요?,ANSWER,chk_48b821508f6dd1e159c9023e02247e5b8e8f6ae8c57cf8edef08fcf467c5f914,◈ 비대면 계좌개설이 차단되는 금융회사의 범위는 어디까지 인가요?,"은행, 저축은행, 증권사, 농·수·신협, 산림조합, 우체국의 비대면 수시입출식 계좌 개설이 차단됩니다.",PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|금융회사|표현변형|규정확인|seed:ORC-008,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-008 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-029,어려운 표현 없이 쉽게 설명해 주세요. 안심차단으로 비대면 계좌개설이 막히는 금융회사는 어디까지인가요?,ANSWER,chk_48b821508f6dd1e159c9023e02247e5b8e8f6ae8c57cf8edef08fcf467c5f914,◈ 비대면 계좌개설이 차단되는 금융회사의 범위는 어디까지 인가요?,"은행, 저축은행, 증권사, 농·수·신협, 산림조합, 우체국의 비대면 수시입출식 계좌 개설이 차단됩니다.",PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|금융회사|표현변형|쉬운말|seed:ORC-008,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-008 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-030,핵심 조건만 정확히 확인하려고 합니다. 안심차단으로 비대면 계좌개설이 막히는 금융회사는 어디까지인가요?,ANSWER,chk_48b821508f6dd1e159c9023e02247e5b8e8f6ae8c57cf8edef08fcf467c5f914,◈ 비대면 계좌개설이 차단되는 금융회사의 범위는 어디까지 인가요?,"은행, 저축은행, 증권사, 농·수·신협, 산림조합, 우체국의 비대면 수시입출식 계좌 개설이 차단됩니다.",PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|금융회사|표현변형|핵심조건|seed:ORC-008,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-008 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-031,고객에게 안내하려고 합니다. 영업점에 가지 않고 비대면 계좌개설 안심차단을 신청할 수 있나요?,ANSWER,chk_36573d6ae15a475d53ffec73c314795b99fa19bea20ddd2def67dec79935cfcf,◈ 비대면 신청도 가능한가요?,"금융결제원의 어카운트인포(앱, 홈페이지) 및 은행의 모바일 또는 인터넷뱅킹을 통해 비대면 계좌개설 안심차단 서비스를 신청할 수 있습니다.",PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|온라인신청|표현변형|고객안내|seed:ORC-009,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-009 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-032,행원 검토용으로 공식 근거와 함께 답변해 주세요. 영업점에 가지 않고 비대면 계좌개설 안심차단을 신청할 수 있나요?,ANSWER,chk_36573d6ae15a475d53ffec73c314795b99fa19bea20ddd2def67dec79935cfcf,◈ 비대면 신청도 가능한가요?,"금융결제원의 어카운트인포(앱, 홈페이지) 및 은행의 모바일 또는 인터넷뱅킹을 통해 비대면 계좌개설 안심차단 서비스를 신청할 수 있습니다.",PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|온라인신청|표현변형|행원검토|seed:ORC-009,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-009 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-033,현재 승인된 규정 기준으로 확인해 주세요. 영업점에 가지 않고 비대면 계좌개설 안심차단을 신청할 수 있나요?,ANSWER,chk_36573d6ae15a475d53ffec73c314795b99fa19bea20ddd2def67dec79935cfcf,◈ 비대면 신청도 가능한가요?,"금융결제원의 어카운트인포(앱, 홈페이지) 및 은행의 모바일 또는 인터넷뱅킹을 통해 비대면 계좌개설 안심차단 서비스를 신청할 수 있습니다.",PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|온라인신청|표현변형|규정확인|seed:ORC-009,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-009 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-034,어려운 표현 없이 쉽게 설명해 주세요. 영업점에 가지 않고 비대면 계좌개설 안심차단을 신청할 수 있나요?,ANSWER,chk_36573d6ae15a475d53ffec73c314795b99fa19bea20ddd2def67dec79935cfcf,◈ 비대면 신청도 가능한가요?,"금융결제원의 어카운트인포(앱, 홈페이지) 및 은행의 모바일 또는 인터넷뱅킹을 통해 비대면 계좌개설 안심차단 서비스를 신청할 수 있습니다.",PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|온라인신청|표현변형|쉬운말|seed:ORC-009,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-009 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-035,핵심 조건만 정확히 확인하려고 합니다. 영업점에 가지 않고 비대면 계좌개설 안심차단을 신청할 수 있나요?,ANSWER,chk_36573d6ae15a475d53ffec73c314795b99fa19bea20ddd2def67dec79935cfcf,◈ 비대면 신청도 가능한가요?,"금융결제원의 어카운트인포(앱, 홈페이지) 및 은행의 모바일 또는 인터넷뱅킹을 통해 비대면 계좌개설 안심차단 서비스를 신청할 수 있습니다.",PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|온라인신청|표현변형|핵심조건|seed:ORC-009,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-009 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-036,고객에게 안내하려고 합니다. 가족이 대신 안심차단을 신청하거나 해제할 수 있나요?,ANSWER,chk_9f28f089542be1947ab2a34ce21fa3bac48e79b9da83ec979b3e9a3e7d07e29b,◈ 대리 신청 및 해제도 가능한가요?,이용자 본인 및 법정대리인에 한해 신청 및 해제가 가능하며 향후 위임을 받은 대리인의 신청 및 해제까지 확대하는 방안을 검토할 계획입니다.,PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|대리인|표현변형|고객안내|seed:ORC-010,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-010 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-037,행원 검토용으로 공식 근거와 함께 답변해 주세요. 가족이 대신 안심차단을 신청하거나 해제할 수 있나요?,ANSWER,chk_9f28f089542be1947ab2a34ce21fa3bac48e79b9da83ec979b3e9a3e7d07e29b,◈ 대리 신청 및 해제도 가능한가요?,이용자 본인 및 법정대리인에 한해 신청 및 해제가 가능하며 향후 위임을 받은 대리인의 신청 및 해제까지 확대하는 방안을 검토할 계획입니다.,PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|대리인|표현변형|행원검토|seed:ORC-010,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-010 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-038,현재 승인된 규정 기준으로 확인해 주세요. 가족이 대신 안심차단을 신청하거나 해제할 수 있나요?,ANSWER,chk_9f28f089542be1947ab2a34ce21fa3bac48e79b9da83ec979b3e9a3e7d07e29b,◈ 대리 신청 및 해제도 가능한가요?,이용자 본인 및 법정대리인에 한해 신청 및 해제가 가능하며 향후 위임을 받은 대리인의 신청 및 해제까지 확대하는 방안을 검토할 계획입니다.,PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|대리인|표현변형|규정확인|seed:ORC-010,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-010 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-039,어려운 표현 없이 쉽게 설명해 주세요. 가족이 대신 안심차단을 신청하거나 해제할 수 있나요?,ANSWER,chk_9f28f089542be1947ab2a34ce21fa3bac48e79b9da83ec979b3e9a3e7d07e29b,◈ 대리 신청 및 해제도 가능한가요?,이용자 본인 및 법정대리인에 한해 신청 및 해제가 가능하며 향후 위임을 받은 대리인의 신청 및 해제까지 확대하는 방안을 검토할 계획입니다.,PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|대리인|표현변형|쉬운말|seed:ORC-010,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-010 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-040,핵심 조건만 정확히 확인하려고 합니다. 가족이 대신 안심차단을 신청하거나 해제할 수 있나요?,ANSWER,chk_9f28f089542be1947ab2a34ce21fa3bac48e79b9da83ec979b3e9a3e7d07e29b,◈ 대리 신청 및 해제도 가능한가요?,이용자 본인 및 법정대리인에 한해 신청 및 해제가 가능하며 향후 위임을 받은 대리인의 신청 및 해제까지 확대하는 방안을 검토할 계획입니다.,PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|대리인|표현변형|핵심조건|seed:ORC-010,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-010 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-041,고객에게 안내하려고 합니다. 안심차단 중에 새 입출금 계좌가 꼭 필요하면 어떻게 해야 하나요?,ANSWER,chk_aeaab87c1ec6504c85fc4a6c64c19f198d0d93f46886226cc5968ffc5f2a344e,◈ 안심차단을 신청한 이용자가 수시입출식 계좌개설이 필요한 경우 어떻게 해야 하나요?,안심차단 신청 이용자는 수시입출식 계좌개설이 필요한 경우 금융회사 영업점을 방문하여 안심차단을 해제하고 수시입출식 계좌개설을 신청할 수 있으며 차단 해제 이후 재신청도 가능합니다.,PROTECTION_STAFF,STAFF,2026-08-27,비대면계좌|안심차단|계좌개설|표현변형|고객안내|seed:ORC-011,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-011 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
